href,tag,title,preview_text,date,views,full_text
https://tv-karelia.ru/v-suoyarvi-i-shue-pochti-400-zhitelej-avarijnyh-domov-poluchat-klyuchi-ot-novyh-kvartir/,Общество,В Суоярви и Шуе почти 400 жителей аварийных домов получат ключи от новых квартир,"Республика подала заявку на расселение еще более 4 тысяч домов, признанных аварийными в 2017-2021 годах.",09.10.2023,406 ,"
Подрядчики сдают в эксплуатацию еще два дома для расселения аварийного жилья — в Суоярви на 155 квартир, в Шуе на 18 квартир. Об этом в соцсети сообщил глава Карелии Артур Парфенчиков.
В них переедут почти 400 жителей аварийных домов. Уточняется, что всего с начала действия программы расселения аварийного жилья — с 2019 года — новые квартиры получили почти 7 тысяч человек.
«А что сейчас? А сейчас завершаем строительство домов в Сортавале и Лахденпохье. Вручаем ключи новосёлам в Петрозаводске, Суоярви, Сортавале и Беломорске. Оформляем документы на квартиры в новом доме в Кондопоге, куда переедут семьи из восьми районов республики», — написал глава региона.
По первому этапу программы расселения должно быть построено 16 домов. Программа предусматривает завершение работ в конце 2025 года, но Карелия завершает её досрочно.
«Далее – следующий этап. Республика уже подала заявку на расселение еще более 4 тысяч домов, признанных аварийными в 2017-2021 годах. Это в семь раз больше, чем в действующей программе», — заявил Парфенчиков.
Фото: ГТРК Карелия
"
https://tv-karelia.ru/v-petrozavodske-projdut-massovye-proverki-voditelej-na-trezvost-2/,Общество,В Петрозаводске пройдут массовые проверки водителей на трезвость,В сравнении с прошлым годом аварий с участием нетрезвых водителей и погибших в них людей стало больше.,09.10.2023,345 ,"
За 9 месяцев в Петрозаводске произошло 12 ДТП с участием нетрезвых водителей, в которых 4 человека погибли, 16 — получили травмы. В сравнении с прошлым годом наблюдается рост подобных аварий и погибших в них людей, сообщили в ГИБДД Петрозаводска.
Так, 9 и 10 октября в Петрозаводске пройдет профилактическое мероприятие «Контроль трезвости».
«Нетрезвое вождение является крайне опасным нарушением, многократно увеличивает риск возникновения ДТП, которые часто заканчиваются непоправимыми последствиями», — говорится в сообщении.
В госавтоинспекции также напомнили, что сейчас сотрудники ДПС несут службу с использованием персональных носимых видеорегистраторов, которые применяются при общении с участниками дорожного движения, при досмотре транспортных средств, при составлении актов недостатков улично-дорожной сети и т.д.
Фото: ГТРК Карелия
"
https://tv-karelia.ru/v-petrozavodske-rastet-kolichestvo-dtp-s-uchastiem-peshehodov/,Общество,В Петрозаводске растет количество ДТП с участием пешеходов,Водителям в осенне-зимний период следует быть вдвойне внимательными и осторожными при проезде нерегулируемых пешеходных переходов.,06.10.2023,625 ,"
В столице республики наблюдается рост происшествий с пешеходами. Об этом сообщает пресс-служба Госавтоинспекция Петрозаводска.
«Каждый год осенью значительно увеличивается количество наездов на пешеходов. Это связано с резким ухудшением погодных условий, ранним наступлением сумерек, выпадением осадков в виде дождя и мокрого снега, что создает условия недостаточной видимости для водителей транспортных средств. Темная одежда, нарушение пешеходами и водителями правил дорожного движения приводят к опасным ситуациям, а порой заканчиваются трагически», — отмечает пресс-служба.
За 9 месяцев 2023 года в Петрозаводске зарегистрировано 44 ДТП, в которых два пешехода погибли, 43 — получили травмы. Всего в этом году наблюдается рост происшествий на пешеходных переходах: в 23 дорожных авариях два пешехода погибли и 22 -травмированы
Водителям в осенне-зимний период следует быть вдвойне внимательными и осторожными при проезде нерегулируемых пешеходных переходов.

"
https://tv-karelia.ru/prognoz-pogody-po-karelii-na-7-oktyabrya-2/,Погода,Прогноз погоды по Карелии на 7 октября,"Прогноз погоды по Петрозаводску и городам Карелии на 07.10.2023 по данным центра «Фобос». Ночью в республике облачно с прояснениями, без существенных осадков. Днем облачно, временами дожди с мокрым снегом. Ветер восточный 9-14 м/c, порывист…",06.10.2023,1217 ,"
Прогноз погоды по Петрозаводску и городам Карелии на 07.10.2023 по данным центра «Фобос».
Ночью в республике облачно с прояснениями, без существенных осадков. Днем облачно, временами дожди с мокрым снегом. Ветер восточный 9-14 м/c, порывистый.
Атмосферное давление в Петрозаводске будет падать и составит 728 мм рт. ст.
Солнечная активность умеренная, геомагнитное поле слабо возмущенное.

"
https://tv-karelia.ru/petrozavodchan-priglashayut-na-tradiczionnuyu-osennyuyu-yarmarku-2/,Общество,Петрозаводчан приглашают на традиционную осеннюю ярмарку,На ней свою продукцию представят более ста участников.,06.10.2023,1830 ,"
Завтра в столице Карелии на Инженерной улице откроется традиционная осенняя ярмарка. Об этом на своей странице «Вконтакте» рассказала врио главы Петрозаводска Инна Колыхматова
На ней свою продукцию представят более ста участников – производители из Карелии и других регионов.
«Свежее мясо, например, будут продавать племенные хозяйства «Мегрега» и «Ильинское», рыбную продукцию – форелеводы «Три тумана» и «Кинтизьма», а овощи – олонецкие фермеры. Мёд, фрукты, ремесленные поделки – всё это по-прежнему горожане смогут купить на ярмарке», — уточняет Инна Колыхматова
Осенняя ярмарка проработает до 15 октября. Часы работы – с 9.00 до 19.00.
Фото: ГТРК «Карелия»
"
https://tv-karelia.ru/chetvero-zhitelej-karelii-pogibli-v-hode-svo/,Общество,Четверо жителей Карелии погибли в ходе СВО,Об их гибели сообщил глава республики Артур Парфенчиков.,06.10.2023,30900 ,"
Четверо жителей Карелии погибли в ходе спецоперации. Об этом рассказал глава региона Артур Парфенчиков.
«Илья Филиппов, ефрейтор, служил в гранатометном отделении взвода огневой поддержки парашютно-десантной дивизии, житель Олонца. Олег Павлов, рядовой, стрелок-помощник гранатомётчика парашютно-десантной роты, житель Суоярви. Вячеслав Юрьев, старший сержант, механик-радиотелефонист, житель Олонецкого района. Виталий Лящук, рядовой, командир миномёта, петрозаводчанин. Низкий поклон бойцам, глубокие соболезнования семьям погибших», — написал Артур Парфенчиков.

Фото со страницы Артура Парфенчикова в социальной сети «Вконтакте»
"
https://tv-karelia.ru/v-karelii-ozhidaetsya-silnyj-veter-i-mokryj-sneg/,Погода,В Карелии ожидаются сильный ветер и мокрый снег,Под действие стихии могут попасть несколько районов республики.,06.10.2023,2412 ,"
По информации карельского  гидрометцентра днем 7 октября на юго-западе республики ожидаются сильные осадки в виде мокрого снега и дождя.
Утром с 05-08 часов, начиная с юго-западных районов, и днем 7 октября местами по южным и центральным районам республики ожидается усиление юго-восточного, восточного ветра с переходом к северо-восточному порывами до 15-20 м/с, на акваториях крупных водоемов юга республики до 24 м/с.
Под действие стихии могут попасть 1 городской округ, 1 муниципальный округ и 9 муниципальных районов: Петрозаводский ГО, Суоярвский МО, Кондопожский, Лахденпохский, Медвежьегорский, Олонецкий, Питкярантский, Прионежский, Пряжинский, Пудожский и Сортавальский муниципальные районы.
Общие рекомендации:
• ограничить поездки на личном автотранспорте, своевременно произвести замену летней резины на зимнюю;
• при выезде на личном автотранспорте убедиться в достаточности топлива на транспортном средстве, наличия инструмента (трос, буксировочное устройство), достаточности зарядки аккумуляторов сотовых телефонов, наличия номеров экстренных служб, источников дополнительного освещения (фонарик) и их исправность;
• при движении во время гололедицы строго соблюдайте необходимую дистанцию (она должна быть в два-три раза больше, чем в летнее время);
• не оставлять транспортные средства под слабо укрепленными конструкциями и большими деревьями, которые могут сломаться под напором ветра;
• не рубить самостоятельно деревья, упавшие на провода, рубку насаждений вблизи проводов можно производить только после отключения на линии электропередачи;
• не приближаться к проводам, провисшим низко над землей;
• ограничить нахождение детей на улице, а при необходимости под контролем взрослых;
• ограничить движение по пешеходным подвесным мостам;
• ограничить выход всех видов плавсредств в акватории водоёмов.
Фото: ГТРК Карелия
"
https://tv-karelia.ru/v-karelii-vynesen-prigovor-po-delu-o-moshennichestve-v-osobo-krupnom-razmere/,Происшествия,В Карелии вынесен приговор по делу о мошенничестве в особо крупном размере,Подсудимые организовали строительство многоквартирных жилых домов из некачественных материалов и с нарушением всех норм.,06.10.2023,916 ,"
В Карелии вынесен приговор по уголовному делу о мошенничестве, совершенном в рамках реализации региональной программы по расселению аварийного жилья, сообщает региональный Следком. Двух предпринимателей признали виновными в мошенничестве в особо крупном размере.
Подсудимые, действуя путем обмана должностных лиц администрации Беломорского муниципального района, участвуя в программе по переселению граждан из аварийного жилья, организовали строительство многоквартирных жилых домов ненадлежащего качества в Беломорском районе.
Жилые дома были построены с нарушением требований нормативно-правовых актов в области строительства, с применением некачественных дешевых строительных материалов, без подготовки проектной документации и инженерных изысканий. В результате мошеннических действий подсудимые похитили бюджетные средства в сумме 91 млн рублей.
Одному осужденному суд назначил наказание в виде лишения свободы на срок 6 лет с отбыванием в колонии общего режима, другой осужденный лишился свободы на 4 года 4 месяца с отсрочкой исполнения приговора в связи с наличием малолетнего ребенка.
Фото: ГТРК Карелия
"
https://tv-karelia.ru/tehnologii-dlya-lyudej-sredi-zhitelej-karelii-rastet-spros-na-onlajn-servisy-v-zdravoohranenii/,Общество,Технологии для людей: среди жителей Карелии растет спрос на онлайн-сервисы в здравоохранении...,"С начала этого года жители республики воспользовались услугой дистанционной записи к врачу более 2,5 миллиона раз.",06.10.2023,355 ,"
С начала текущего года жители Карелии воспользовались услугой дистанционной записи к врачу более 2,5 миллиона раз. Только в январе 2023 года доля онлайн-заявок на прием составила 65%, к июлю этот показатель достиг 80%.
Такая динамика записей к врачу с применением дистанционных технологий — один из эффектов от внедрения в регионе Единой цифровой платформы. Она планомерно внедряется в Карелии группой компаний «Ростелеком» с 2012 года и охватывает все разделы оказания медицинской помощи, позволяя сделать процесс комфортным и быстрым как для врача, так и для пациента.
Записаться на прием можно через портал госуслуг, а также с помощью регионального портала медицинских услуг или приложения «К врачу».
«Запись на прием к врачу — один из наиболее востребованных дистанционных сервисов. Онлайн-запись позволяет пациентам экономить время и выбрать удобные дату и время приема, а организациям здравоохранения — снизить нагрузку на первичное медицинское звено. Кроме того, прием удобно перенести или отменить, если планы изменились, а также обратиться к истории посещений медорганизаций при необходимости», -отметил директор Карельского филиала ПАО «Ростелеком» Андрей Маниев.
В ближайшее время бюджетные медицинские организации Карелии перейдут на новый интерфейс подсистемы «Поликлиника». В обновленной версии разработчики оптимизировали количество кликов и действий для стандартных сценариев, добавили горячие клавиши для часто повторяющихся действий, а важные индикаторы по пациенту сделали для врача ярче и заметнее. Эти и другие нововведения анонсировали на межрегиональной конференции «Цифровизация здравоохранения».
«Сегодня невозможно представить развитие здравоохранения без внедрения цифровых процессов. На межрегиональной конференции у нас есть возможность обменяться опытом, идеями и лучшими практиками в области цифровых решений, исследовать последние тренды и дебатировать о вызовах, которые стоят перед нами в этой быстро меняющейся цифровой эпохе. Наша цель — не только открыть новые возможности, но и найти пути решения сложных проблем, ведь конечная цель всех преобразований — это улучшение доступности медицинской помощи с помощью цифровых технологий», — рассказала первый заместитель министра здравоохранения Карелии Ольга Руотцелайнен.
Фото: Ростелеком
"
https://tv-karelia.ru/za-9-mesyaczev-etogo-goda-v-karelii-rodilis-bolee-2800-detej/,Общество,За 9 месяцев этого года в Карелии родились более 2800 детей,"Самой юной маме — 14 лет, а семь женщин — старше 40 лет, одной из них 54 года.",06.10.2023,1784 ,"
За 9 месяцев этого года в Карелии родились 2886 детей, сообщил глава Минздрава Карелии, ссылаясь на информацию регионального ЗАГСа.
Из них 1429 девочек, 1457 мальчиков, 38 двоен, 1 тройня (мальчики).
Самой юной маме — 14 лет, а семь женщин — старше 40 лет, одной из них 54 года. У двух из них это третьи роды. Ребёнок 54-летней женщины был зачат с помощью процедуры ЭКО.
Отмечается, что в 2022 году за этот период родились 1380 мальчиков и 1513 девочек, 45 двоен. Не было ни одной тройни.
Топ-3 популярных имени, которые давали своим детям жители Карелии с начала 2023 года: у мальчиков — Артём, Александр, Максим, а у девочек — София, Анна, Алиса. Среди редких имен отметили: у мальчиков – Антоний, Борис, Гавриил, Лионель, Люсьен, Марсель, Одиссей, Ратибор, Феодор, Яромир; у девочек — Амалия, Анна Мари, Божена, Василина, Виола, Каролина, Микелла, Мирра, Настасья, Павла.
Фото: ГТРК Карелия
"
https://tv-karelia.ru/karelskaya-komanda-vodlozerskie-nablyudateli-voshla-v-chislo-luchshih-v-evrazijskom-uchete-pticz/,Общество,Карельская команда «Водлозерские наблюдатели» вошла в число лучших в Евразийском учете птиц...,"К командных соревнованиях среди ООПТ в номинации «Количество птиц» она заняла второе место, а в номинации «Количество участников» — первое.",06.10.2023,366 ,"
Специалисты Водлозерского парка и активные жители республики приняли участие в Евразийском учете птиц, который проходил 30 сентября и 1 октября, сообщает пресс-служба Национального парка «Водлозерский». Это ежегодная всероссийская акция, основная цель которой – привлечь внимание общественности к изучению и сохранению перелетных птиц. В этом году впервые после пятилетнего перерыва проводятся командные соревнования между российскими заповедниками и национальными парками.
В Евразийском учете приняли участие 28 особо охраняемых природных территорий федерального значения: 16 государственных заповедников, 11 национальных парков и одна объединенная дирекция ООПТ.
В итоге в командных соревнованиях среди ООПТ в номинации «Количество птиц» команда «Водлозерские наблюдатели» заняла второе место, а в номинации «Количество участников» она стала первой.
В этом году в акции приняло участие рекордное число наблюдателей: 5 763 учетчика из 63 регионов, которые насчитали 164 532 особи птиц, относящихся к 343 видам. Самыми массовыми видами стали обыкновенный скворец – 42 542 особи, кряква – 15 282 особи и сизый голубь – 11 724 особи. Полученные данные будут использованы орнитологами особо охраняемых природных территорий, научными и образовательными учреждениями.
Фото: ГТРК Карелия
 
"
https://tv-karelia.ru/s-nachala-goda-vertolet-sanaviaczii-spas-bolee-200-zhitelej-karelii/,Медицина,С начала года вертолет санавиации спас более 200 жителей Карелии,"Санитарная авиация выполнила 150 полётов, доставила к месту лечения 223 человека, в том числе 26 детей.",06.10.2023,362 ,"
В Карелии с начала года санитарная авиация выполнила 150 полётов, доставила к месту лечения 223 человека, в том числе 26 детей. Об этом сообщил в соцсети министр здравоохранения республики Михаил Охлопков.
Кроме того, в федеральные медицинские центры для оказания высокотехнологичной медицинской помощи были эвакуированы 19 пациентов, в том числе 5 детей.
«Вертолёт оборудован медицинской техникой для поддержания жизни и мониторинга состояния пациента, комфортного перелёта больного и сопровождающих. Часто на борту присутствует медик – специалист соответствующего профиля, в зависимости от медицинских потребностей пациента», — рассказал Михаил Охлопков.
Раньше для доставки пациентов пользовались услугами сторонних авиаперевозчиков. Сейчас у Карелии есть свой медицинский вертолёт, позволяющий транспортировать самых тяжёлых пациентов.
Фото: ГТРК Карелия
"
https://tv-karelia.ru/minprirody-karelii-maslyanistyh-pyaten-v-lososinke-bolshe-net/,Экономика,Минприроды Карелии: маслянистых пятен в Лососинке больше нет,"Сотрудники министерства выезжали на место обнаружения маслянистых пятен в реке Лососинке. 
",06.10.2023,471 ,"
Вчера, 5 октября, сотрудники Минприроды Карелии выезжали на место обнаружения маслянистых пятен в реке Лососинке.
В понедельник, 2 октября, инспектор министерства обнаружил и вытащил из реки промасленную строительную подложку, которая стала предполагаемым источников появления маслянистых пятен в Лососинке на прошлой неделе.
Так, по результатам обследования спустя несколько дней ни в реке, ни в Онежском озере маслянистых пятен не обнаружили. Боновые заграждения сняты.
«Напоминаем, если вы стали очевидцем экологического нарушения, то можете незамедлительно передать специалистам Минприроды Карелии информацию, сделав фотофиксацию человека, совершающего правонарушение, и, при наличии, госномер автотранспортного средства», — говорится в сообщении министерства.
Фото: ГТРК Карелия
"
https://tv-karelia.ru/v-karelii-zaderzhali-kurera-pomogavshego-telefonnym-moshennikam/,Происшествия,"В Карелии задержали курьера, помогавшего телефонным мошенникам",Молодой человек забрал у поверившей аферистам пенсионерки 100 тысяч рублей.,06.10.2023,436 ,"
В Пряжинском районе полицейские задержали помощника телефонных мошенников, сообщает пресс-служба МВД Карелии. Им оказался 18-летний житель Санкт-Петербурга.
Жертвой аферистов стала 76-летняя жительница поселка Пряжа. По телефону пенсионерке сообщили, что дочь стала виновницей аварии и ей грозит наказание. Чтобы его избежать, требовалось оплатить лечение пострадавшего. Действуя по указанию собеседников, та завернула в простыню 100 000 рублей и передала деньги курьеру.
Сотрудники уголовного розыска оперативно установили личность человека, забравшего деньги у пожилой женщины. Он собирался покинуть республику, но был снят полицейскими с рейсового автобуса.
Подозреваемый признался, что о таком способе заработать деньги узнал из интернета. Когда его задержали полицейские он, как курьер, успел выполнить единственный заказ. Похищенные у пенсионерки деньги молодой человек успел перевести подельникам. 15 тысяч рублей он оставил себе в качестве заработка. Деньги изъяты.
В настоящее время возбуждено уголовное дело.
Фото: ГТРК Карелия
"
https://tv-karelia.ru/v-karelii-za-nedelyu-podorozhali-pomidory-yajcza-i-zubnaya-pasta/,Экономика,"В Карелии за неделю подорожали помидоры, яйца и зубная паста","Вместе с тем снизилась цена на картофель, морковь, свёклу.",05.10.2023,656 ,"
С 26 сентября по 2 октября в Карелии подорожали помидоры, яйца и зубная паста. Об этом сообщает Карелиястат республики.
В частности, помидоры и огурцы выросли в цене на 10,0% и 4,3% соответственно, лук репчатый – 3,6%, бананы – на 1,7%. Вместе с тем снизилась цена на картофель на 5,6%, морковь, свёклу столовую – 5,4%, яблоки – на 1,6%.
Среди других товаров колбаса варёная подешевела на 8,0%, колбаса полукопчёная и варёно-копчёная – 4,8%, чай черный байховый – 4,3%, сосиски, сардельки – на 2,1%. В то же время крупа гречневая-ядрица, масло сливочное, яйца куриные, масло подсолнечное, консервы фруктово-ягодные для детского питания подорожали на 2,3-6,3%.
Кроссовые туфли для взрослых стали дороже на 8,3%, паста зубная – 4,4%, подгузники детские бумажные – 3,6%, бумага туалетная – 1,6%. Поливитамины подорожали на 2,4%, эргоферон – на 2,0%.
Кроме того, цена на бензин марки АИ-95 снизилась на 3,7%, АИ-92 – 1,6%, АИ-98 – на 0,7%. Дизельное топливо подорожало на 0,3%.
Фото: ГТРК Карелия
"
https://tv-karelia.ru/prognoz-pogody-po-karelii-na-6-oktyabrya-2/,Погода,Прогноз погоды по Карелии на 6 октября,"Прогноз погоды по Петрозаводску и городам Карелии на 06.10.2023 по данным центра «Фобос». Ночью в республике облачно с прояснениями, небольшие дожди с мокрым снегом. Днем облачно с прояснениями, без существенных осадков. Ветер северо-западн…",05.10.2023,859 ,"
Прогноз погоды по Петрозаводску и городам Карелии на 06.10.2023 по данным центра «Фобос».
Ночью в республике облачно с прояснениями, небольшие дожди с мокрым снегом. Днем облачно с прояснениями, без существенных осадков. Ветер северо-западный 4-9 м/c.
Атмосферное давление в Петрозаводске будет расти и составит 745 мм рт. ст.
Солнечная активность умеренная, геомагнитное поле неустойчивое.

"
https://tv-karelia.ru/v-karelii-rybovod-pogib-pri-kormlenii-ryby/,Происшествия,В Карелии рыбовод погиб при кормлении рыбы,Мужчина упал в воду с мостков и утонул.,05.10.2023,4363 ,"
Государственная инспекция труда в Республике Карелия завершила расследование несчастного случая со смертельным исходом, происшедшего с рыбоводом на предприятии «Укса».
Несчастный случай произошел во время кормления рыбы. Мужчина упал в воду с мостков и утонул.
«Причиной происшедшего несчастного случая являются недостатки в организации и проведении подготовки работников по охране труда, выразившееся в не организации до начала проведения работы практического обучения безопасным методам и приемам выполнения работ для рыбовода, допускаемого к работе впервые; неудовлетворительное состояние строительных конструкций сооружений, предназначенных для осуществления технологических процессов, перемещения людей и грузов, выразившееся в отсутствии на садках наружной дощатой и другой обшивки, ограждения перилами, канатами, ограждающими бортами, а также нарушение погибшим работников требований охраны труда и трудовой дисциплины», — говорится в сообщении.
Фото: ГТРК Карелия
"
https://tv-karelia.ru/v-petrozavodske-projdet-legkoatleticheskij-kross-pamyati-arne-kivekyasa-3/,Спорт,В Петрозаводске пройдет Легкоатлетический кросс памяти Арне Кивекяса,На старт выйдут более 260 спортсменов из 12 районов республики.,05.10.2023,466 ,"
7 октября в петрозаводском парке «Ямка» пройдет Республиканский легкоатлетический кросс памяти Арне Кивекяса, сообщает пресс-служба Минобразования и спорта Карелии. Торжественное открытие состоится в 11:00.
На старт выйдут более 260 спортсменов из 12 районов республики. Свои команды для участия в комплексном зачете сформировали Петрозаводск (2 команды), Костомукша, Сортавальский, Беломорский, Лахденпохский, Медвежьегорский, Олонецкий, Питкярантский, Прионежский, Пряжинский, Пудожский, Суоярвский районы и округа Карелии. Кроме того, спортсмены будут бороться за победу в личном зачете.
Комиссия по допуску участников работает 6 октября с 15:00 до 17:00 (РСК «Курган», Курганский проезд, д.3, каб. № 236) и 7 октября с 09:00 до 10:00 (ЦРС «Спартак»).

"
https://tv-karelia.ru/dveri-otkryvayutsya-afisha-karelii-48/,Афиша Карелии,«Двери открываются». Афиша Карелии,"В нашей классической рубрике «Двери открываются» мы рассказываем, куда сходить и что посмотреть в ближайшее время в Петрозаводске.",05.10.2023,8778 ,"
В нашей классической рубрике «Двери открываются» мы рассказываем, куда сходить и что посмотреть в ближайшее время в Петрозаводске. Концерты, спектакли, выставки и другие культурные мероприятия — изучайте, выбирайте и проводите время с пользой!
Музыкальный театр Карелии
6 октября  — «Анна Каренина», балет в двух актах (12+)
Постановка Кирилла Симонова — отражение внутреннего мира Анны, ее переживаний, ее личной драмы…
В главных партиях — солисты Московского музыкального театра им. Н. И. Сац Алевтина Касаткина (Анна), Иван Титов (Вронский), Максим Павлов (Каренин).
Фото: Музыкальный театр КарелииФото: Музыкальный театр Карелии
Карельская филармония
7 октября  — концерт «Посвящение Рахманинову» (6+)
Музыкальный вечер обещает стать мощным хоровым проектом, исполнителями в котором выступят Мужской камерный хор Карельской филармонии под управлением Алексея Умнова и наши московские гости Академический мужской хор МИФИ под управлением заслуженной артистки России Надежды Малявиной.
В концерте прозвучит очень разная музыка: от сочинений композиторов 16 века до наших современников. Здесь будет и духовная музыка, и хор придворных «Тише, тише» из оперы «Риголетто» Верди, и русские народные песни, и популярные песни Соловьева-Седого, Молчанова, Мартынова. Особое место займет музыка юбиляра нынешнего года великого Сергея Рахманинова.

Национальный театр Карелии
7 октября  — «Гипербореец», на карельском языке с синхронным переводом на русский (12+)
Каково быть героем? С рождения слышать, что ты не такой, как все, но при этом людские ожидания не имеют ничего общего с тобой. И вся твоя жизнь, по сути, миф, человеческая выдумка.
Герой, повеса, чародей, злодей – кто ты, Лемминкяйнен? Режиссер Егор Чернышов и драматург Анастасия Букреева создают свою историю об Ахти, Кауко, Лемминкяйнене – человеке со множеством имен и лиц. Не случайно жанр спектакля обозначен как «миф о Лемминкяйнене».
Фото: Национальный театр КарелииФото: Национальный театр Карелии
10 октября  — «Нора», на финском языке с синхронным переводом на русский (16+)
Вопреки распространенному восприятию и, по мнению самого Генрика Ибсена, пьеса «Нора» («Кукольный дом») – не манифест феминизма – она о человеке вообще, вне его гендерной принадлежности. Не только главная героиня Нора ставится перед выбором – каждый персонаж находится в ситуации принятия решения.
Пьеса классика норвежской драматургии Генрика Ибсена, а вместе с ней и спектакль Национального театра Карелии говорят о выборе, о его свободе или, напротив, иллюзорности.
Фото: Национальный театр КарелииФото: Национальный театр Карелии
Театр драмы РК
12 октября  — Драма «Васса» (16+)
Эта история всесильной судовладелицы Вассы Железновой, ее сокрушительной любви и трагического краха поставлена по легендарной пьесе Максима Горького. В заглавной роли — заслуженная артистка Карелии Виктория Фёдорова.
Фото: Театр драмы РКФото: Театр драмы РК
19 октября  — Мелодрама «Другой человек» (16+)
Эксцентричная история двух потерявшихся в этом безумном мире одиночеств в исполнении актеров «Творческой мастерской» — заслуженных артистов Карелии Ирины Старикович и Дмитрия Максимова.
Фото: Театр драмы РКФото: Театр драмы РК
Ансамбль «Кантеле»
14 октября  — Школа сценического костюма
Школа сценического костюма Ансамбля «Кантеле» открывает свои двери для всех, кто желает узнать об истории, авторах и тонкостях работы по созданию сценического костюма.
В программе мероприятия — лекция на тему «Особенности создания сценического костюма», дефиле коллекций костюмов, обзорная экскурсия по костюмерной и пошивочному цеху. Всех гостей мероприятия так же ждет примерка различных образов и костюмов.
Ведущий — Алексей Медведев, руководитель мастерской по пошиву, реставрации и хранению народного костюма Ансамбля «Кантеле», мастер сценического костюма с многолетним опытом работы.

ДК Машиностроитель
27 октября  — Виктор Салтыков в Петрозаводске (6+)
Программа «История. Новое и лучшее» — это потрясающее шоу, фейерверк хитов и любимых песен, которые знает вся страна: «Белая ночь», «Кони в яблоках», «Улетели листья», «Островок», «Спасибо за день» и многие другие.
Виктор Салтыков — советский и российский певец и музыкант, известен как сольный исполнитель и участник групп «Мануфактура», «Форум» и «Электроклуб». Этот звездный концерт с полностью живым звуком позволит вам отправиться в волнующее путешествие в мир любимой поп-музыки 80-х — 90-х годов.

https://tv-karelia.ru/wp-content/uploads/2023/09/video-bez-nazvaniya-—-sdelano-v-clipchamp-3.mp4
Музей изобразительных искусств РК
До 3 декабря  — Выставка «Купеческий портрет XVIII – начала XX века из собрания Исторического музея»
На выставке будут представлены 38 живописных полотен из собрания Государственного Исторического музея (г. Москва). Они познакомят зрителя с развитием купеческого портрета как жанра.
Экспозицию дополнят предметы, связанные с купеческой повседневностью: денежные знаки, медали, детали женского костюма и драгоценные украшения, а также подлинная паспортная книжка купца П. И. Щукина — одного из крупнейших коллекционеров конца XIX — начала XX века, подарившего огромное собрание Государственному Историческому музею.
Фото: Музей изобразительных искусств РКФото: Музей изобразительных искусств РКФото: Музей изобразительных искусств РК
"
